# Dataset: AmazonCoPurchase 1234877 file:///export/scratch2/per/datasets/amazon-0302
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds2.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836962257,1571836966697,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836967095,1571836971658,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836972032,1571836976421,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836976734,1571836981315,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836981659,1571836986060,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836986391,1571836991075,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836991441,1571836995909,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836996208,1571837000839,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571837001229,1571837006676,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837007218,1571837012418,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837012743,1571837018090,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837018411,1571837024646,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837024979,1571837030158,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837030516,1571837035252,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837035620,1571837040448,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837040814,1571837045444,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837045833,1571837050703,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837051015,1571837055917,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00003.076.324,1571837056242,1571837060872,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837061301,1571837078031,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837078466,1571837091705,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837092093,1571837112266,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837112738,1571837127409,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837128017,1571837140790,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837141358,1571837154457,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837154826,1571837168720,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837169058,1571837181845,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837182384,1571837196602,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00006.389.425,1571837196995,1571837215597,0.00,0.00,0,0.00,0,0
